ID,DATAISTITUZIONE,DATACESSAZIONE,CODISTAT,CODCATASTALE,DENOMINAZIONE_IT,DENOMTRASLITTERATA,ALTRADENOMINAZIONE,ALTRADENOMTRASLITTERATA,IDPROVINCIA,IDPROVINCIAISTAT,IDREGIONE,IDPREFETTURA,STATO,SIGLAPROVINCIA,FONTE,DATAULTIMOAGG,COD_DENOM
104,1946-01-30,9999-12-31,007007,A094,AYAS,AYAS,,,7,007,02,AO,A,AO,,2016-06-17,
121,1977-01-02,9999-12-31,007008,A108,AYMAVILLES,AYMAVILLES,,,7,007,02,AO,A,AO,,2016-06-17,
571,1946-12-23,9999-12-31,001014,A525,AZEGLIO,AZEGLIO,,,1,001,01,TO,A,TO,,2016-06-17,
572,1861-03-17,9999-12-31,019004,A526,AZZANELLO,AZZANELLO,,,19,019,03,CR,A,CR,,2016-06-17,
573,1947-12-24,9999-12-31,005006,A527,AZZANO D'ASTI,AZZANO D'ASTI,,,5,005,01,AT,A,AT,,2016-06-17,
576,1968-04-06,9999-12-31,093005,A530,AZZANO DECIMO,AZZANO DECIMO,,,93,093,06,PN,A,PN,,2016-06-17,
575,1957-07-12,9999-12-31,017008,A529,AZZANO MELLA,AZZANO MELLA,,,17,017,03,BS,A,BS,,2016-06-17,
574,1863-07-13,9999-12-31,016016,A528,AZZANO SAN PAOLO,AZZANO SAN PAOLO,,,16,016,03,BG,A,BG,,2016-06-17,
578,1956-03-04,9999-12-31,012006,A531,AZZATE,AZZATE,,,12,012,03,VA,A,VA,,2016-06-17,
579,1956-01-24,9999-12-31,012007,A532,AZZIO,AZZIO,,,12,012,03,VA,A,VA,,2016-06-17,
580,1947-05-22,9999-12-31,016017,A533,AZZONE,AZZONE,,,16,016,03,BG,A,BG,,2016-06-17,
581,1992-05-23,9999-12-31,103006,A534,BACENO,BACENO,,,103,103,01,VB,A,VB,,2016-06-17,
583,1919-02-03,9999-12-31,063006,A535,BACOLI,BACOLI,,,63,063,15,NA,A,NA,,2016-06-17,
584,1861-03-17,9999-12-31,008006,A536,BADALUCCO,BADALUCCO,,,8,008,07,IM,A,IM,,2016-06-17,
22828,2016-04-28,9999-12-31,090081,M214,BADESI,BADESI,,,90,090,20,SS,A,SS,,2017-11-11,
21852,1927-01-12,9999-12-31,021006,A537,BADIA,BADIA,ABTEI,ABTEI,21,021,04,BZ,A,BZ,,2016-06-17,
588,1866-11-19,9999-12-31,023005,A540,BADIA CALAVENA,BADIA CALAVENA,,,23,023,05,VR,A,VR,,2016-06-17,
586,1928-08-01,9999-12-31,018006,A538,BADIA PAVESE,BADIA PAVESE,,,18,018,03,PV,A,PV,,2016-06-17,
587,1928-04-07,9999-12-31,029004,A539,BADIA POLESINE,BADIA POLESINE,,,29,029,05,RO,A,RO,,2016-06-17,
589,1861-03-17,9999-12-31,051003,A541,BADIA TEDALDA,BADIA TEDALDA,,,51,051,09,AR,A,AR,,2016-06-17,
590,1861-03-17,9999-12-31,079008,A542,BADOLATO,BADOLATO,,,79,079,18,CZ,A,CZ,,2016-06-17,
592,1861-03-17,9999-12-31,080006,A544,BAGALADI,BAGALADI,,,80,080,18,RC,A,RC,,2016-06-17,
594,1861-03-17,9999-12-31,082006,A546,BAGHERIA,BAGHERIA,,,82,082,19,PA,A,PA,,2016-06-17,
595,1861-03-17,9999-12-31,039002,A547,BAGNACAVALLO,BAGNACAVALLO,,,39,039,08,RA,A,RA,,2016-06-17,
600,1864-06-23,9999-12-31,080007,A552,BAGNARA CALABRA,BAGNARA CALABRA,,,80,080,18,RC,A,RC,,2016-06-17,
599,1863-01-26,9999-12-31,039003,A551,BAGNARA DI ROMAGNA,BAGNARA DI ROMAGNA,,,39,039,08,RA,A,RA,,2016-06-17,
598,1946-12-19,9999-12-31,018007,A550,BAGNARIA,BAGNARIA,,,18,018,03,PV,A,PV,,2016-06-17,
601,1968-04-06,9999-12-31,030008,A553,BAGNARIA ARSA,BAGNARIA ARSA,,,30,030,06,UD,A,UD,,2016-06-17,
603,1947-01-10,9999-12-31,004008,A555,BAGNASCO,BAGNASCO,,,4,004,01,CN,A,CN,,2016-06-17,
605,1956-05-20,9999-12-31,016018,A557,BAGNATICA,BAGNATICA,,,16,016,03,BG,A,BG,,2016-06-17,
608,1898-07-01,9999-12-31,046002,A560,BAGNI DI LUCCA,BAGNI DI LUCCA,,,46,046,09,LU,A,LU,,2016-06-17,
612,1928-12-16,9999-12-31,048001,A564,BAGNO A RIPOLI,BAGNO A RIPOLI,,,48,048,09,FI,A,FI,,2016-06-17,
22714,1992-04-16,9999-12-31,040001,A565,BAGNO DI ROMAGNA,BAGNO DI ROMAGNA,,,40,040,08,FC,A,FC,,2016-06-17,
616,1970-03-03,9999-12-31,094003,A567,BAGNOLI DEL TRIGNO,BAGNOLI DEL TRIGNO,,,94,094,14,IS,A,IS,,2016-06-17,
618,1867-08-26,9999-12-31,028008,A568,BAGNOLI DI SOPRA,BAGNOLI DI SOPRA,,,28,028,05,PD,A,PD,,2016-06-17,
615,1862-11-24,9999-12-31,064009,A566,BAGNOLI IRPINO,BAGNOLI IRPINO,,,64,064,15,AV,A,AV,,2016-06-17,
620,1862-12-19,9999-12-31,019005,A570,BAGNOLO CREMASCO,BAGNOLO CREMASCO,,,19,019,03,CR,A,CR,,2016-06-17,
622,1862-11-28,9999-12-31,075008,A572,BAGNOLO DEL SALENTO,BAGNOLO DEL SALENTO,,,75,075,16,LE,A,LE,,2016-06-17,
624,1867-07-22,9999-12-31,029005,A574,BAGNOLO DI PO,BAGNOLO DI PO,,,29,029,05,RO,A,RO,,2016-06-17,
623,1862-10-20,9999-12-31,035002,A573,BAGNOLO IN PIANO,BAGNOLO IN PIANO,,,35,035,08,RE,A,RE,,2016-06-17,
619,1862-09-08,9999-12-31,017009,A569,BAGNOLO MELLA,BAGNOLO MELLA,,,17,017,03,BS,A,BS,,2016-06-17,
621,1862-12-19,9999-12-31,004009,A571,BAGNOLO PIEMONTE,BAGNOLO PIEMONTE,,,4,004,01,CN,A,CN,,2016-06-17,
625,1866-11-19,9999-12-31,020003,A575,BAGNOLO SAN VITO,BAGNOLO SAN VITO,,,20,020,03,MN,A,MN,,2016-06-17,
626,1894-03-09,9999-12-31,045002,A576,BAGNONE,BAGNONE,,,45,045,09,MS,A,MS,,2016-06-17,
627,1927-12-31,9999-12-31,056003,A577,BAGNOREGIO,BAGNOREGIO,,,56,056,12,VT,A,VT,,2016-06-17,
628,1861-03-17,9999-12-31,017010,A578,BAGOLINO,BAGOLINO,,,17,017,03,BS,A,BS,,2016-06-17,
629,1945-09-01,9999-12-31,061006,A579,BAIA E LATINA,BAIA E LATINA,,,61,061,15,CE,A,CE,,2016-06-17,
630,1861-03-17,9999-12-31,064010,A580,BAIANO,BAIANO,,,64,064,15,AV,A,AV,,2016-06-17,
633,1955-04-29,9999-12-31,001015,A584,BAIRO,BAIRO,,,1,001,01,TO,A,TO,,2016-06-17,
635,1861-03-17,9999-12-31,035003,A586,BAISO,BAISO,,,35,035,08,RE,A,RE,,2016-06-17,
631,1861-03-17,9999-12-31,008007,A581,BAJARDO,BAJARDO,,,8,008,07,IM,A,IM,,2016-06-17,
636,1861-03-17,9999-12-31,001016,A587,BALANGERO,BALANGERO,,,1,001,01,TO,A,TO,,2016-06-17,
637,1947-01-10,9999-12-31,005007,A588,BALDICHIERI D'ASTI,BALDICHIERI D'ASTI,,,5,005,01,AT,A,AT,,2016-06-17,
639,1947-01-10,9999-12-31,001017,A590,BALDISSERO CANAVESE,BALDISSERO CANAVESE,,,1,001,01,TO,A,TO,,2016-06-17,
638,1862-12-19,9999-12-31,004010,A589,BALDISSERO D'ALBA,BALDISSERO D'ALBA,,,4,004,01,CN,A,CN,,2016-06-17,
640,1863-01-05,9999-12-31,001018,A591,BALDISSERO TORINESE,BALDISSERO TORINESE,,,1,001,01,TO,A,TO,,2016-06-17,
641,2008-05-24,9999-12-31,082007,A592,BALESTRATE,BALESTRATE,,,82,082,19,PA,A,PA,,2016-06-17,
642,1927-01-12,9999-12-31,009008,A593,BALESTRINO,BALESTRINO,,,9,009,07,SV,A,SV,,2016-06-17,
644,1992-04-16,9999-12-31,097004,A594,BALLABIO,BALLABIO,,,97,097,03,LC,A,LC,,2016-06-17,
22829,2016-04-28,9999-12-31,111003,A597,BALLAO,BALLAO,,,112,111,20,CA,A,SU,,2017-11-13,
648,1861-03-17,9999-12-31,001019,A599,BALME,BALME,,,1,001,01,TO,A,TO,,2016-06-17,
649,1927-01-12,9999-12-31,002008,A600,BALMUCCIA,BALMUCCIA,,,2,002,01,VC,A,VC,,2016-06-17,
650,1956-11-10,9999-12-31,002009,A601,BALOCCO,BALOCCO,,,2,002,01,VC,A,VC,,2016-06-17,
652,1861-03-17,9999-12-31,066007,A603,BALSORANO,BALSORANO,,,66,066,13,AQ,A,AQ,,2016-06-17,
653,1861-03-17,9999-12-31,076008,A604,BALVANO,BALVANO,,,76,076,17,PZ,A,PZ,,2016-06-17,
654,1861-03-17,9999-12-31,006011,A605,BALZOLA,BALZOLA,,,6,006,01,AL,A,AL,,2016-06-17,
655,1861-03-17,9999-12-31,090007,A606,BANARI,BANARI,,,90,090,20,SS,A,SS,,2016-06-17,
656,1945-10-05,9999-12-31,001020,A607,BANCHETTE,BANCHETTE,,,1,001,01,TO,A,TO,,2016-06-17,
660,1992-05-23,9999-12-31,103007,A610,BANNIO ANZINO,BANNIO ANZINO,,,103,103,01,VB,A,VB,,2016-06-17,
663,1944-04-30,9999-12-31,076009,A612,BANZI,BANZI,,,76,076,17,PZ,A,PZ,,2016-06-17,
664,1866-11-19,9999-12-31,028009,A613,BAONE,BAONE,,,28,028,05,PD,A,PD,,2016-06-17,
665,1974-08-20,9999-12-31,095010,A614,BARADILI,BARADILI,,,95,095,20,OR,A,OR,,2016-06-17,
667,1861-03-17,9999-12-31,076010,A615,BARAGIANO,BARAGIANO,,,76,076,17,PZ,A,PZ,,2016-06-17,
668,1970-03-03,9999-12-31,070002,A616,BARANELLO,BARANELLO,,,70,070,14,CB,A,CB,,2016-06-17,
669,1945-09-22,9999-12-31,063007,A617,BARANO D'ISCHIA,BARANO D'ISCHIA,,,63,063,15,NA,A,NA,,2016-06-17,
670,2004-06-08,9999-12-31,015250,A618,BARANZATE,BARANZATE,,,15,015,03,MI,A,MI,,2016-06-17,
671,1957-08-13,9999-12-31,012008,A619,BARASSO,BARASSO,,,12,012,03,VA,A,VA,,2016-06-17,
673,1974-08-20,9999-12-31,095011,A621,BARATILI SAN PIETRO,BARATILI SAN PIETRO,,,95,095,20,OR,A,OR,,2016-06-17,
678,1947-03-30,9999-12-31,001021,A625,BARBANIA,BARBANIA,,,1,001,01,TO,A,TO,,2016-06-17,
679,1861-03-17,9999-12-31,042004,A626,BARBARA,BARBARA,,,42,042,11,AN,A,AN,,2016-06-17,
23007,2018-02-17,9999-12-31,024124,M401,BARBARANO MOSSANO,BARBARANO MOSSANO,,,24,024,05,VI,A,VI,I,2018-02-23,
681,1927-01-12,9999-12-31,056004,A628,BARBARANO ROMANO,BARBARANO ROMANO,,,56,056,12,VT,A,VT,,2016-06-17,
682,1957-08-14,9999-12-31,004011,A629,BARBARESCO,BARBARESCO,,,4,004,01,CN,A,CN,,2016-06-17,
683,1927-12-24,9999-12-31,017011,A630,BARBARIGA,BARBARIGA,,,17,017,03,BS,A,BS,,2016-06-17,
684,1861-03-17,9999-12-31,016019,A631,BARBATA,BARBATA,,,16,016,03,BG,A,BG,,2016-06-17,
685,1984-08-16,9999-12-31,048002,A632,BARBERINO DI MUGELLO,BARBERINO DI MUGELLO,,,48,048,09,FI,A,FI,,2016-06-17,
23018,2019-01-01,9999-12-31,048054,M408,BARBERINO TAVARNELLE,BARBERINO TAVARNELLE,,,48,048,09,FI,A,FI,,2019-01-08,
687,2008-08-16,9999-12-31,018008,A634,BARBIANELLO,BARBIANELLO,,,18,018,03,PV,A,PV,,2016-06-17,
21854,1927-01-12,9999-12-31,021007,A635,BARBIANO,BARBIANO,BARBIAN,BARBIAN,21,021,04,BZ,A,BZ,,2016-06-17,
690,1866-11-19,9999-12-31,028010,A637,BARBONA,BARBONA,,,28,028,05,PD,A,PD,,2016-06-17,
691,1861-03-17,9999-12-31,083005,A638,BARCELLONA POZZO DI GOTTO,BARCELLONA POZZO DI GOTTO,,,83,083,19,ME,A,ME,,2016-06-17,
694,1968-04-06,9999-12-31,093006,A640,BARCIS,BARCIS,,,93,093,06,PN,A,PN,,2016-06-17,
22033,1946-03-25,9999-12-31,007009,A643,BARD,BARD,,,7,007,02,AO,A,AO,,2016-06-17,
700,1927-01-12,9999-12-31,012009,A645,BARDELLO,BARDELLO,,,12,012,03,VA,A,VA,,2016-06-17,
701,1927-05-27,9999-12-31,034002,A646,BARDI,BARDI,,,34,034,08,PR,A,PR,,2016-06-17,
702,1927-01-12,9999-12-31,009009,A647,BARDINETO,BARDINETO,,,9,009,07,SV,A,SV,,2016-06-17,
705,1866-11-19,9999-12-31,023006,A650,BARDOLINO,BARDOLINO,,,23,023,05,VR,A,VR,,2016-06-17,
706,1947-09-16,9999-12-31,001022,A651,BARDONECCHIA,BARDONECCHIA,,,1,001,01,TO,A,TO,,2016-06-17,
707,1937-05-13,9999-12-31,015012,A652,BAREGGIO,BAREGGIO,,,15,015,03,MI,A,MI,,2016-06-17,
708,1861-03-17,9999-12-31,003012,A653,BARENGO,BARENGO,,,3,003,01,NO,A,NO,,2016-06-17,
710,1974-08-20,9999-12-31,095012,A655,BARESSA,BARESSA,,,95,095,20,OR,A,OR,,2016-06-17,
712,1861-03-17,9999-12-31,066008,A656,BARETE,BARETE,,,66,066,13,AQ,A,AQ,,2016-06-17,
713,1861-03-17,9999-12-31,046003,A657,BARGA,BARGA,,,46,046,09,LU,A,LU,,2016-06-17,
714,1861-03-17,9999-12-31,010003,A658,BARGAGLI,BARGAGLI,,,10,010,07,GE,A,GE,,2016-06-17,
716,1911-02-08,9999-12-31,004012,A660,BARGE,BARGE,,,4,004,01,CN,A,CN,,2016-06-17,
717,1956-09-16,9999-12-31,017012,A661,BARGHE,BARGHE,,,17,017,03,BS,A,BS,,2016-06-17,
718,1937-04-02,9999-12-31,072006,A662,BARI,BARI,,,72,072,16,BA,A,BA,,2016-06-17,
22830,2016-04-28,9999-12-31,091005,A663,BARI SARDO,BARI SARDO,,,91,091,20,NU,A,NU,,2017-11-11,
721,1861-03-17,9999-12-31,016020,A664,BARIANO,BARIANO,,,16,016,03,BG,A,BG,,2016-06-17,
722,1861-03-17,9999-12-31,037003,A665,BARICELLA,BARICELLA,,,37,037,08,BO,A,BO,,2018-08-27,
723,1861-03-17,9999-12-31,076011,A666,BARILE,BARILE,,,76,076,17,PZ,A,PZ,,2016-06-17,
724,1861-03-17,9999-12-31,066009,A667,BARISCIANO,BARISCIANO,,,66,066,13,AQ,A,AQ,,2016-06-17,
725,2009-06-30,9999-12-31,108005,A668,BARLASSINA,BARLASSINA,,,108,108,03,MB,A,MB,,2016-06-17,
727,2009-07-27,9999-12-31,110002,A669,BARLETTA,BARLETTA,,,110,110,16,BT,A,BT,,2016-06-17,
729,1950-04-05,9999-12-31,013015,A670,BARNI,BARNI,,,13,013,03,CO,A,CO,,2016-06-17,
730,1861-03-17,9999-12-31,004013,A671,BAROLO,BAROLO,,,4,004,01,CN,A,CN,,2016-06-17,
731,1945-10-05,9999-12-31,001023,A673,BARONE CANAVESE,BARONE CANAVESE,,,1,001,01,TO,A,TO,,2016-06-17,
732,1861-03-17,9999-12-31,065013,A674,BARONISSI,BARONISSI,,,65,065,15,SA,A,SA,,2016-06-17,
734,1927-01-12,9999-12-31,086004,A676,BARRAFRANCA,BARRAFRANCA,,,86,086,19,EN,A,EN,,2016-06-17,
22831,2016-04-28,9999-12-31,111004,A677,BARRALI,BARRALI,,,112,111,20,CA,A,SU,,2017-11-13,
736,1861-03-17,9999-12-31,066010,A678,BARREA,BARREA,,,66,066,13,AQ,A,AQ,,2016-06-17,
22832,2016-04-28,9999-12-31,111005,A681,BARUMINI,BARUMINI,,,112,111,20,CA,A,SU,,2017-11-13,
740,1992-04-16,9999-12-31,097005,A683,BARZAGO,BARZAGO,,,97,097,03,LC,A,LC,,2016-06-17,
742,1861-03-17,9999-12-31,016021,A684,BARZANA,BARZANA,,,16,016,03,BG,A,BG,,2016-06-17,
744,1992-04-16,9999-12-31,097006,A686,BARZANÒ,BARZANO',,,97,097,03,LC,A,LC,,2016-06-17,
746,1992-04-16,9999-12-31,097007,A687,BARZIO,BARZIO,,,97,097,03,LC,A,LC,,2016-06-17,
749,1861-03-17,9999-12-31,006012,A689,BASALUZZO,BASALUZZO,,,6,006,01,AL,A,AL,,2016-06-17,
750,1872-11-01,9999-12-31,018009,A690,BASCAPÈ,BASCAPE',,,18,018,03,PV,A,PV,,2016-06-17,
751,1948-04-30,9999-12-31,055007,A691,BASCHI,BASCHI,,,55,055,10,TR,A,TR,,2016-06-17,
752,1861-03-17,9999-12-31,067005,A692,BASCIANO,BASCIANO,,,67,067,13,TE,A,TE,,2016-06-17,
754,1928-09-09,9999-12-31,022009,A694,BASELGA DI PINÈ,BASELGA DI PINE',,,22,022,04,TN,A,TN,,2016-06-17,
756,1861-03-17,9999-12-31,062007,A696,BASELICE,BASELICE,,,62,062,15,BN,A,BN,,2016-06-17,
757,1861-03-17,9999-12-31,015014,A697,BASIANO,BASIANO,,,15,015,03,MI,A,MI,,2016-06-17,
758,1862-11-10,9999-12-31,083006,A698,BASICÒ,BASICO',,,83,083,19,ME,A,ME,,2016-06-17,
759,1995-05-05,9999-12-31,015015,A699,BASIGLIO,BASIGLIO,,,15,015,03,MI,A,MI,,2016-06-17,
760,2012-07-19,9999-12-31,030009,A700,BASILIANO,BASILIANO,,,30,030,06,UD,A,UD,,2016-06-17,
762,1867-11-25,9999-12-31,017013,A702,BASSANO BRESCIANO,BASSANO BRESCIANO,,,17,017,03,BS,A,BS,,2016-06-17,
763,1938-11-24,9999-12-31,024012,A703,BASSANO DEL GRAPPA,BASSANO DEL GRAPPA,,,24,024,05,VI,A,VI,,2016-06-17,
768,1958-10-25,9999-12-31,056006,A706,BASSANO IN TEVERINA,BASSANO IN TEVERINA,,,56,056,12,VT,A,VT,,2016-06-17,
765,1964-03-01,9999-12-31,056005,A704,BASSANO ROMANO,BASSANO ROMANO,,,56,056,12,VT,A,VT,,2016-06-17,
22765,1945-04-09,9999-12-31,059002,A707,BASSIANO,BASSIANO,,,59,059,12,LT,A,LT,,2017-04-06,
770,1956-01-26,9999-12-31,006013,A708,BASSIGNANA,BASSIGNANA,,,6,006,01,AL,A,AL,,2016-06-17,
771,1862-12-19,9999-12-31,004014,A709,BASTIA MONDOVÌ,BASTIA MONDOVI',,,4,004,01,CN,A,CN,,2016-06-17,
772,1861-03-17,9999-12-31,054002,A710,BASTIA UMBRA,BASTIA UMBRA,,,54,054,10,PG,A,PG,,2016-06-17,
774,2006-05-12,9999-12-31,018011,A712,BASTIDA PANCARANA,BASTIDA PANCARANA,,,18,018,03,PV,A,PV,,2016-06-17,
775,1861-03-17,9999-12-31,036001,A713,BASTIGLIA,BASTIGLIA,,,36,036,08,MO,A,MO,,2016-06-17,
776,1993-07-14,9999-12-31,028011,A714,BATTAGLIA TERME,BATTAGLIA TERME,,,28,028,05,PD,A,PD,,2016-06-17,
779,1947-01-10,9999-12-31,004015,A716,BATTIFOLLO,BATTIFOLLO,,,4,004,01,CN,A,CN,,2016-06-17,
780,1929-05-21,9999-12-31,065014,A717,BATTIPAGLIA,BATTIPAGLIA,,,65,065,15,SA,A,SA,,2016-06-17,
781,1872-10-30,9999-12-31,018012,A718,BATTUDA,BATTUDA,,,18,018,03,PV,A,PV,,2016-06-17,
782,1861-03-17,9999-12-31,082008,A719,BAUCINA,BAUCINA,,,82,082,19,PA,A,PA,,2016-06-17,
784,1974-08-20,9999-12-31,095013,A721,BAULADU,BAULADU,,,95,095,20,OR,A,OR,,2016-06-17,
22833,2016-04-28,9999-12-31,091006,A722,BAUNEI,BAUNEI,,,91,091,20,NU,A,NU,,2017-11-11,
791,1992-05-23,9999-12-31,103008,A725,BAVENO,BAVENO,,,103,103,01,VB,A,VB,,2016-06-17,
795,1927-01-12,9999-12-31,012010,A728,BEDERO VALCUVIA,BEDERO VALCUVIA,,,12,012,03,VA,A,VA,,2016-06-17,
796,1861-03-17,9999-12-31,017014,A729,BEDIZZOLE,BEDIZZOLE,,,17,017,03,BS,A,BS,,2016-06-17,
797,1923-02-14,9999-12-31,022011,A730,BEDOLLO,BEDOLLO,,,22,022,04,TN,A,TN,,2019-06-04,
798,1881-02-14,9999-12-31,034003,A731,BEDONIA,BEDONIA,,,34,034,08,PR,A,PR,,2016-06-17,
799,1861-03-17,9999-12-31,016022,A732,BEDULITA,BEDULITA,,,16,016,03,BG,A,BG,,2016-06-17,
800,1992-05-23,9999-12-31,103009,A733,BEE,BEE,,,103,103,01,VB,A,VB,,2016-06-17,
802,1861-03-17,9999-12-31,001024,A734,BEINASCO,BEINASCO,,,1,001,01,TO,A,TO,,2016-06-17,
803,1861-03-17,9999-12-31,004016,A735,BEINETTE,BEINETTE,,,4,004,01,CN,A,CN,,2016-06-17,
804,1861-03-17,9999-12-31,079009,A736,BELCASTRO,BELCASTRO,,,79,079,18,CZ,A,CZ,,2016-06-17,
805,1867-08-26,9999-12-31,023007,A737,BELFIORE,BELFIORE,,,23,023,05,VR,A,VR,,2016-06-17,
808,1998-09-04,9999-12-31,041005,A740,BELFORTE ALL'ISAURO,BELFORTE ALL'ISAURO,,,41,041,11,PU,A,PU,,2016-06-17,
807,1955-07-10,9999-12-31,043004,A739,BELFORTE DEL CHIENTI,BELFORTE DEL CHIENTI,,,43,043,11,MC,A,MC,,2016-06-17,
806,1947-06-23,9999-12-31,006014,A738,BELFORTE MONFERRATO,BELFORTE MONFERRATO,,,6,006,01,AL,A,AL,,2016-06-17,
810,1961-03-09,9999-12-31,018013,A741,BELGIOIOSO,BELGIOIOSO,,,18,018,03,PV,A,PV,,2016-06-17,
811,1992-05-23,9999-12-31,103010,A742,BELGIRATE,BELGIRATE,,,103,103,01,VB,A,VB,,2016-06-17,
813,1861-03-17,9999-12-31,076012,A743,BELLA,BELLA,,,76,076,17,PZ,A,PZ,,2016-06-17,
11207,2014-02-04,9999-12-31,013250,M335,BELLAGIO,BELLAGIO,,,13,013,03,CO,A,CO,,2016-06-17,
815,1992-04-16,9999-12-31,097008,A745,BELLANO,BELLANO,,,97,097,03,LC,A,LC,,2016-06-17,
817,1929-04-12,9999-12-31,067006,A746,BELLANTE,BELLANTE,,,67,067,13,TE,A,TE,,2016-06-17,
819,1992-04-16,9999-12-31,099001,A747,BELLARIA-IGEA MARINA,BELLARIA-IGEA MARINA,,,99,099,08,RN,A,RN,,2016-06-17,
821,1946-04-26,9999-12-31,058012,A749,BELLEGRA,BELLEGRA,,,58,058,12,RM,A,RM,,2016-06-17,
822,1861-03-17,9999-12-31,004017,A750,BELLINO,BELLINO,,,4,004,01,CN,A,CN,,2016-06-17,
823,1862-11-03,9999-12-31,015016,A751,BELLINZAGO LOMBARDO,BELLINZAGO LOMBARDO,,,15,015,03,MI,A,MI,,2016-06-17,
824,1863-04-23,9999-12-31,003016,A752,BELLINZAGO NOVARESE,BELLINZAGO NOVARESE,,,3,003,01,NO,A,NO,,2016-06-17,
11169,1990-01-30,9999-12-31,065158,M294,BELLIZZI,BELLIZZI,,,65,065,15,SA,A,SA,,2016-06-17,
827,1946-04-13,9999-12-31,061007,A755,BELLONA,BELLONA,,,61,061,15,CE,A,CE,,2016-06-17,
828,1861-03-17,9999-12-31,065015,A756,BELLOSGUARDO,BELLOSGUARDO,,,65,065,15,SA,A,SA,,2016-06-17,
829,1866-11-19,9999-12-31,025006,A757,BELLUNO,BELLUNO,,,25,025,05,BL,A,BL,,2016-06-17,
831,2009-06-30,9999-12-31,108006,A759,BELLUSCO,BELLUSCO,,,108,108,03,MB,A,MB,,2016-06-17,
837,1863-01-19,9999-12-31,078013,A762,BELMONTE CALABRO,BELMONTE CALABRO,,,78,078,18,CS,A,CS,,2016-06-17,
838,1927-01-12,9999-12-31,060013,A763,BELMONTE CASTELLO,BELMONTE CASTELLO,,,60,060,12,FR,A,FR,,2016-06-17,
835,1970-03-03,9999-12-31,094004,A761,BELMONTE DEL SANNIO,BELMONTE DEL SANNIO,,,94,094,14,IS,A,IS,,2016-06-17,
840,1927-01-12,9999-12-31,057005,A765,BELMONTE IN SABINA,BELMONTE IN SABINA,,,57,057,12,RI,A,RI,,2016-06-17,
839,1864-03-11,9999-12-31,082009,A764,BELMONTE MEZZAGNO,BELMONTE MEZZAGNO,,,82,082,19,PA,A,PA,,2016-06-17,
833,2009-07-12,9999-12-31,109003,A760,BELMONTE PICENO,BELMONTE PICENO,,,109,109,11,FM,A,FM,,2016-06-17,
841,1861-03-17,9999-12-31,087007,A766,BELPASSO,BELPASSO,,,87,087,19,CT,A,CT,,2016-06-17,
843,1937-07-18,9999-12-31,078014,A768,BELSITO,BELSITO,,,78,078,18,CS,A,CS,,2016-06-17,
847,1992-04-16,9999-12-31,101001,A772,BELVEDERE DI SPINELLO,BELVEDERE DI SPINELLO,,,101,101,18,KR,A,KR,,2016-06-17,
850,1862-12-19,9999-12-31,004018,A774,BELVEDERE LANGHE,BELVEDERE LANGHE,,,4,004,01,CN,A,CN,,2016-06-17,
849,1863-04-10,9999-12-31,078015,A773,BELVEDERE MARITTIMO,BELVEDERE MARITTIMO,,,78,078,18,CS,A,CS,,2016-06-17,
844,1863-02-23,9999-12-31,042005,A769,BELVEDERE OSTRENSE,BELVEDERE OSTRENSE,,,42,042,11,AN,A,AN,,2016-06-17,
845,1935-04-08,9999-12-31,005008,A770,BELVEGLIO,BELVEGLIO,,,5,005,01,AT,A,AT,,2016-06-17,
852,1927-01-12,9999-12-31,091007,A776,BELVÌ,BELVI',,,91,091,20,NU,A,NU,,2016-06-17,
853,1861-03-17,9999-12-31,014006,A777,BEMA,BEMA,,,14,014,03,SO,A,SO,,2016-06-17,
854,1950-04-05,9999-12-31,013021,A778,BENE LARIO,BENE LARIO,,,13,013,03,CO,A,CO,,2016-06-17,
855,1947-05-23,9999-12-31,004019,A779,BENE VAGIENNA,BENE VAGIENNA,,,4,004,01,CN,A,CN,,2016-06-17,
856,1895-04-05,9999-12-31,080008,A780,BENESTARE,BENESTARE,,,80,080,18,RC,A,RC,,2016-06-17,
857,1861-03-17,9999-12-31,090008,A781,BENETUTTI,BENETUTTI,,,90,090,20,SS,A,SS,,2016-06-17,
858,1861-03-17,9999-12-31,004020,A782,BENEVELLO,BENEVELLO,,,4,004,01,CN,A,CN,,2016-06-17,
859,1861-03-17,9999-12-31,062008,A783,BENEVENTO,BENEVENTO,,,62,062,15,BN,A,BN,,2016-06-17,
860,1992-04-16,9999-12-31,096003,A784,BENNA,BENNA,,,96,096,01,BI,A,BI,,2016-06-17,
862,1885-12-25,9999-12-31,037005,A785,BENTIVOGLIO,BENTIVOGLIO,,,37,037,08,BO,A,BO,,2016-06-17,
863,1861-03-17,9999-12-31,016023,A786,BERBENNO,BERBENNO,,,16,016,03,BG,A,BG,,2016-06-17,
864,1864-04-01,9999-12-31,014007,A787,BERBENNO DI VALTELLINA,BERBENNO DI VALTELLINA,,,14,014,03,SO,A,SO,,2016-06-17,
865,1891-11-13,9999-12-31,034004,A788,BERCETO,BERCETO,,,34,034,08,PR,A,PR,,2016-06-17,
22834,2016-04-28,9999-12-31,090009,A789,BERCHIDDA,BERCHIDDA,,,90,090,20,SS,A,SS,,2017-11-11,
869,1948-03-21,9999-12-31,013022,A791,BEREGAZZO CON FIGLIARO,BEREGAZZO CON FIGLIARO,,,13,013,03,CO,A,CO,,2016-06-17,
